row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PB_neg_5.mzML Peak height,Cg2_neg_12.mzML Peak height,Cg1_neg_13.mzML Peak height,Ps2_neg_14.mzML Peak height,Cg3_neg_10.mzML Peak height,Asp3_neg_19.mzML Peak height,Ps1_neg_20.mzML Peak height,Asp2_neg_16.mzML Peak height,Asp1_neg_18.mzML Peak height,Ml1_neg_9.mzML Peak height,Ps3_neg_21.mzML Peak height,Ml3_neg_17.mzML Peak height,Ml2_neg_11.mzML Peak height,QC_neg_7.mzML Peak height,QC_neg_22.mzML Peak height,QC_neg_8.mzML Peak height,QC_neg_15.mzML Peak height,QC_neg_24.mzML Peak height,
10271,484.3143470991192,4.9616427,,,,,,,,,,,0,0,0,4902.574,0,0,8740.713,0,0,21763.652,6238.7236,20314.441,23704.398,9724.477,5773.4404,7687.524,5471.77,9366.653,
10286,497.2902071777738,4.988189,,,,,,,,,,,0,0,0,18413.387,0,0,19746.92,0,0,3958.8943,20351.922,3784.6802,5671.6606,10259.476,8504.974,8629.011,8021.2153,7143.066,
10289,239.1285180512425,4.983049,,,,,,,,,,,4303.5654,4225.242,7203.2817,5064.2188,0,4364.939,7446.501,5448.978,5641.387,3072.0017,3777.0593,2798.5762,3109.129,7246.133,0,8048.4814,7265.7876,6772.143,
10290,937.4789250387238,4.9829483,,,,,,,,,,,0,15957.039,12481.485,0,30270.734,0,0,0,0,0,0,0,0,3982.6838,3323.6455,4534.924,4094.762,3850.848,
10292,338.9881671780144,4.9829907,,,,,,,,,,,38101.926,39015.195,39381.07,42738.656,36118.12,40335.89,40472.812,39343.465,37460.047,28902.023,44455.4,32789.445,31629.225,38799.562,38728.598,43261.176,34524.957,36271.734,
10297,517.3163468325291,4.996937,,,,,,,,,,,0,5354.0664,0,7696.3315,0,2503.091,7458.3843,0,14471.526,119663.39,9794.502,110379.51,123470.445,55419.85,21853.898,56957.63,3404.878,48979.17,
10299,341.23288342071777,4.998054,,,,,,,,,,,1268.6013,0,15311.04,6198.1733,0,2693.8032,9583.132,0,9583.104,2105.3843,7508.101,0,0,7621.225,5279.2275,6975.0405,7277.736,7114.4707,
10306,360.97364927316477,4.9992127,,,,,,,,,,,11156.761,9566.979,7068.603,9157.352,10139.87,9161.013,9823.957,9751.505,8087.349,5455.0,8177.129,6871.3145,8104.1895,7389.084,8784.36,10193.899,6507.0527,11373.402,
10307,346.9756234662798,5.0038495,,,,,,,,,,,15029.69,14063.636,14806.628,12497.102,16060.593,13482.833,15748.624,13412.701,13803.457,10554.439,15725.114,10018.735,11005.646,12943.336,13280.504,12584.23,14655.819,14699.109,
10309,603.274976037009,4.999497,,,,,,,,,,,0,0,0,0,0,0,2120.5486,0,0,8645.086,1716.7562,18713.398,14307.945,2795.5383,1429.3835,1856.7966,1608.3885,2569.641,
10310,537.2887568087808,5.0101275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,93463.38,27336.285,25447.203,26191.633,28180.264,25790.672,
10312,487.30573313569346,5.0074143,,,,,,,,,,,0,3310.9941,0,4331.1396,0,2746.8757,3142.3557,1811.1293,11967.921,233612.36,4370.7856,159140.3,257492.02,87130.63,84488.58,21438.164,20469.293,79098.55,
10313,356.97885599339884,5.0121913,,,,,,,,,,,36809.844,35380.58,36105.402,38289.92,40507.617,39905.543,37881.832,38807.2,39694.81,25107.916,43861.14,31187.727,31249.152,36157.336,20332.074,34820.926,8655.175,40121.36,
10316,967.4891394343059,5.0112405,,,,,,,,,,,1457.0034,88164.89,68640.234,3020.0193,193366.98,0,1265.4153,1783.3242,1491.1577,0,1475.9337,0,0,20836.943,20169.674,21279.596,20994.4,24047.969,
10317,416.2591702152722,5.0117273,,,,,,,,,,,3656.9792,16032.208,8274.452,10946.918,19270.123,18554.783,11657.575,8090.7964,27628.598,10290.674,9126.486,13507.174,7585.295,10443.86,10462.014,10382.257,11589.177,10492.82,
10319,621.2847865256663,5.017127,,,,,,,,,,,0,0,0,1556.3086,0,0,0,0,1457.2109,15880.5205,0,27296.273,17751.002,3270.488,0,2739.7312,0,3287.1973,
10320,575.2801133113918,5.0224533,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8215.768,0,12084.703,10382.069,3067.0132,0,2529.399,0,2039.9775,
10324,315.25365160736743,5.0202146,,,,,,,,,,,0,1431.6348,1506.9977,29898.723,0,5463.4663,20193.99,6925.076,4133.002,52873.043,43539.508,63814.926,65359.47,33863.145,14484.125,31407.4,28077.812,28418.404,
10326,342.9994457996572,5.02146,,,,,,,,,,,28830.867,31358.854,33417.152,32708.111,33284.37,34926.203,34854.684,28921.682,30244.818,23242.906,33912.598,22625.3,24753.13,31488.133,31648.654,32475.777,27845.998,29424.082,
10328,615.1762303182531,5.0202165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25512.344,0,11388.398,13305.705,8225.687,7922.112,8724.531,8045.502,7160.0894,
10331,613.1785669749909,5.0213833,,,,,,,,,,,0,0,0,0,0,0,1570.5691,0,1688.8414,31941.586,0,15806.901,61085.215,12873.867,11135.939,15200.776,6782.426,10607.191,
10338,648.1478854227943,5.0254273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10439.963,0,7949.4746,12775.899,7177.1797,7867.099,8239.402,2838.9595,7028.3496,
10342,650.1450911589766,5.0300217,,,,,,,,,,,0,0,0,0,0,0,1087.5125,0,0,9377.678,0,7694.4863,9754.828,7816.827,2180.7107,7333.131,7530.4214,5850.266,
10344,1009.4997026771216,5.04135,,,,,,,,,,,0,16568.275,13695.3125,0,36116.09,0,0,0,0,0,0,0,0,4585.322,4207.433,4433.436,2185.3623,4047.5151,
10346,364.9846169474595,5.03583,,,,,,,,,,,18215.271,18191.408,20595.936,21084.562,18915.82,23292.041,22356.672,20165.658,18654.994,16534.6,22457.889,15865.425,15739.052,23461.576,21500.889,20120.852,21792.564,19403.662,
10347,417.2278090873526,5.033252,,,,,,,,,,,0,1698.1241,2473.1606,8448.648,0,20812.219,7348.861,29346.162,18990.46,6461.2476,12676.307,6839.378,6848.7153,14225.061,12829.541,14700.333,12667.662,11767.844,
10348,336.9726202989785,5.0358276,,,,,,,,,,,22740.896,24260.76,20035.049,24248.146,24557.354,22364.783,24665.959,24459.807,25823.494,18328.424,26305.059,16086.517,18405.318,23931.012,27580.736,22207.56,19623.064,25853.445,
10356,517.3164663643146,5.0506024,,,,,,,,,,,0,3127.0552,0,0,7669.676,1440.5776,7458.3843,0,7398.178,61701.242,9794.502,45532.395,61298.902,23418.125,49059.06,56957.63,46047.555,20296.201,
10359,555.2975749796295,5.050405,,,,,,,,,,,0,0,0,2877.8875,0,0,2992.5598,0,0,72671.53,0,37812.7,42178.01,17064.97,12701.031,14429.711,6769.371,11684.106,
10362,324.97267282915504,5.052517,,,,,,,,,,,17360.604,16109.415,16639.018,16748.596,16295.285,15285.805,16644.348,15974.828,19025.58,10713.081,18438.47,13276.597,14195.175,16469.908,20176.076,17495.006,16542.955,15845.904,
10366,385.2177303078306,5.059787,,,,,,,,,,,0,0,0,3686.781,0,2197.8342,3810.8115,0,2341.5845,23844.078,5118.788,54041.844,27390.268,6128.4277,3776.494,4539.8047,3291.0076,4364.1675,
10374,359.2180411364682,5.066265,,,,,,,,,,,0,0,0,1667.7205,0,0,0,0,0,8820.291,1891.7559,14441.331,13060.921,2160.637,3133.6067,2852.8027,2293.781,2038.4028,
10375,315.25365108849746,5.065915,,,,,,,,,,,0,1431.6348,0,41652.504,2040.5273,6003.578,21417.25,9469.082,5203.353,53342.37,33248.086,66814.87,71895.57,34260.504,30850.508,35172.734,33850.574,27962.09,
10382,798.2372347899849,5.0752864,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10740.674,0,9731.41,12922.694,5081.2925,0,5021.515,0,5068.444,
10391,533.3112006147808,5.066986,,,,,,,,,,,0,1951.4215,0,3016.0461,0,0,3529.0515,0,4165.737,52840.86,3587.4795,30134.62,39905.855,10796.398,11000.89,11721.075,11142.899,9979.42,
10392,449.10635101327745,5.0913486,,,,,,,,,,,0,0,0,3193.348,0,5854.4414,3102.482,2891.0159,4510.4526,8238.41,5012.893,24578.732,17042.414,5608.1333,0,7298.482,0,4572.4385,
10396,395.22014719218026,5.0805964,,,,,,,,,,,0,0,0,12628.787,0,0,14909.622,1337.7356,0,0,8518.82,0,0,4960.0615,4746.8174,4416.5854,3856.9558,3320.2883,
10397,818.2423969604133,5.0869565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8666.811,0,6965.381,11074.956,5918.129,4396.746,4904.9155,2008.232,4909.8853,
10400,283.19115056677066,5.0879254,,,,,,,,,,,1495.1632,0,0,4512.558,0,13234.08,3834.9421,21596.809,9754.935,2107.0427,4272.9365,2135.8167,2103.676,6690.9863,4751.7354,5890.493,2545.29,5590.0625,
10410,835.4473156517766,5.0934916,,,,,,,,,,,0,22770.627,24294.932,0,40605.13,0,0,0,0,0,0,0,0,7865.497,7363.842,7602.056,7477.7456,8637.232,
10411,433.1905309326321,5.0946817,,,,,,,,,,,3950.2805,4214.064,5570.9424,7759.209,0,4457.1333,7049.7983,3844.923,4116.468,3309.5024,5662.89,3016.2021,2366.1167,6327.3906,3607.0325,0,1629.7452,5544.4375,
10415,533.0407758820586,5.096085,,,,,,,,,,,5376.803,8465.444,8967.8955,11769.548,9684.806,13224.596,12407.102,12651.901,10424.355,10983.177,12388.587,7622.1597,9261.826,10392.105,13004.744,11412.582,10415.819,15034.751,
10424,371.1706172996817,5.1070857,,,,,,,,,,,0,3683.2173,0,0,4108.1006,1674.8542,1193.0785,1731.069,3736.8806,62367.82,0,16450.672,37269.902,4179.429,3569.29,4363.168,0,4960.0894,
10425,1474.284863700227,5.102761,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13659.801,0,8283.671,8928.123,0,0,0,0,0,
10426,431.3371252946209,5.104217,,,,,,,,,,,0,0,0,2173.3164,0,82139.11,2851.604,97155.32,29764.229,0,2861.9502,3218.748,0,26778.535,23725.506,27287.943,22401.896,24915.902,
10427,679.1559877861781,5.117006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10102.469,0,5715.843,10945.733,2029.4991,0,2424.9346,0,1813.4801,
10428,977.4717386578785,5.1062403,,,,,,,,,,,0,9516.37,13179.238,0,17491.695,0,0,0,0,0,0,0,0,5538.3857,5166.019,5302.3896,0,3884.8206,
10429,981.5047768885987,5.1038594,,,,,,,,,,,0,10046.345,14240.845,0,22282.36,0,0,0,0,0,0,0,0,4537.37,4163.8403,5682.615,0,4531.2856,
10432,828.2711297235871,5.116158,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10960.235,0,13870.055,14982.973,6057.7275,5067.6777,5748.0195,4311.653,5406.2163,
10433,525.2888354838959,5.108026,,,,,,,,,,,0,0,0,4990.8228,0,0,7509.1377,0,0,26161.996,5181.314,7578.3022,3519.9883,2800.8906,3358.962,2738.899,3130.6523,1838.0791,
10434,421.1546780566642,5.109063,,,,,,,,,,,28466.396,32456.504,35322.83,36321.203,22584.994,33483.49,28245.922,33260.332,33560.96,28912.377,26466.35,15912.126,21056.521,42648.695,36675.016,40477.88,32727.486,35752.18,
10435,431.18359844977397,5.109064,,,,,,,,,,,79480.83,83632.29,112722.234,102615.89,71515.0,81256.7,84910.21,78265.69,107520.77,61735.867,70266.39,44421.18,46769.71,89753.79,94385.73,108011.51,94584.984,93699.375,
10436,423.1521056637582,5.108599,,,,,,,,,,,8731.269,11109.041,12957.488,12544.3,7442.8125,12078.612,8943.8125,14132.5,14560.29,10027.342,8494.201,5128.4775,6438.546,13638.168,11926.971,13978.963,11027.346,13149.802,
10437,1027.5104550867877,5.106961,,,,,,,,,,,0,50417.52,74731.74,1471.0914,100349.26,0,0,1284.9691,0,1708.8595,0,0,0,17340.59,20193.893,20353.832,17630.324,20072.459,
10438,939.494104127132,5.108775,,,,,,,,,,,0,43845.84,59273.137,0,78012.45,0,0,0,0,1263.5458,0,0,1433.6864,17972.102,17073.367,17598.787,15262.74,16568.576,
10439,1017.4815417148681,5.111872,,,,,,,,,,,0,30190.582,41656.8,1766.2604,59958.055,0,0,0,0,0,0,0,0,13523.883,15837.682,14868.318,13706.6455,16700.424,
10440,975.4714085324991,5.1133103,,,,,,,,,,,0,20164.89,26774.629,0,35194.74,0,0,0,0,0,0,0,0,10909.582,12591.16,9467.409,10053.426,10454.721,
10441,431.1975481006765,5.1058197,,,,,,,,,,,9286.729,11124.634,11348.11,18333.6,7611.146,10344.929,14934.716,9635.429,13393.019,6765.66,12040.073,5695.12,5330.566,11532.809,12456.036,13747.048,13239.288,13456.685,
10447,548.0180802515835,5.111615,,,,,,,,,,,3834.6685,6577.25,7728.402,8101.2295,6292.3247,6201.5938,8453.223,8490.067,10046.103,0,6115.674,3701.001,4480.753,7754.721,8230.26,8617.191,7617.4917,6325.0415,
10448,1019.4826686267215,5.110177,,,,,,,,,,,0,14509.736,21924.004,0,29690.186,0,0,0,0,0,0,0,0,6755.6665,7911.8574,7294.3286,8513.811,6655.7783,
10449,375.2174362468858,5.135388,,,,,,,,,,,0,0,3350.625,0,0,0,0,0,2073.0986,13748.021,0,12110.368,18097.664,6478.073,0,4868.4897,0,4814.338,
10457,546.0194263568361,5.114837,,,,,,,,,,,4494.2036,6238.715,9179.46,7015.073,5638.991,6681.586,9524.327,6848.3247,8161.8125,0,7088.141,0,2896.8835,0,7452.9795,7176.3047,7136.5034,6353.1797,
10459,553.2833603623291,5.1280904,,,,,,,,,,,0,0,0,0,0,1369.2076,2339.1812,0,0,535834.8,2323.76,223305.14,310337.2,71090.38,68743.836,73965.33,74751.84,66664.95,
10460,194.0821188229993,5.131773,,,,,,,,,,,17992.889,13801.414,15581.432,16621.945,12852.12,13260.057,14140.425,11510.868,11906.917,7275.5586,13770.079,5516.724,7292.1587,13317.701,15734.639,15352.243,15750.092,14013.194,
10461,293.17555677218013,5.12714,,,,,,,,,,,11480.089,18999.389,25952.492,21523.322,22020.79,16290.178,17478.633,16385.14,13066.904,21832.01,17417.805,13633.183,17448.406,21601.45,2959.689,25208.809,20755.957,22631.074,
10464,314.24129236586555,5.1424212,,,,,,,,,,,0,0,1657.0591,6940.5005,0,1796.4292,5043.6553,2152.966,1652.1771,5264.2085,9928.525,5621.154,2262.0356,6082.665,3159.8032,3892.3643,4278.6313,3935.2769,
10465,392.97940246402294,5.1377993,,,,,,,,,,,23495.547,24561.896,25083.473,27595.209,23781.148,26419.46,27631.094,26834.793,26035.229,21896.498,28117.594,22093.35,19583.088,22713.303,30789.227,28076.654,23976.395,28841.926,
10466,396.9908432524801,5.134554,,,,,,,,,,,29663.139,34339.664,33150.305,35972.004,33227.555,34002.902,35708.363,32554.57,30841.074,27520.014,37842.24,26800.8,29577.484,31517.654,36429.34,39417.844,36760.188,35797.06,
10474,428.99702652582005,5.1549506,,,,,,,,,,,20500.0,22837.38,23618.555,28546.822,24118.56,27012.72,26651.12,25040.709,27120.848,21115.455,29140.76,18738.951,21751.998,27557.441,29061.342,28177.67,27498.848,24258.674,
10475,393.22782108624017,5.1457014,,,,,,,,,,,0,0,0,0,0,0,0,0,1870.2057,46319.65,1631.8113,40434.668,59429.76,19407.623,20018.768,18593.98,16150.482,18612.328,
10490,453.26388278798834,5.1587305,,,,,,,,,,,0,0,0,1113.6942,0,0,0,0,0,6086.7886,0,5182.476,5396.6387,3269.0535,0,3569.4065,0,2256.226,
10492,1107.5128547717532,5.158152,,,,,,,,,,,0,7742.7007,16195.039,0,21170.906,0,0,0,0,0,0,0,0,5277.1636,4867.731,7789.035,3706.533,5258.8096,
10502,547.2445005021582,5.1674185,,,,,,,,,,,0,0,0,1450.0408,0,7619.542,0,13380.22,15548.377,0,2033.1663,0,0,4863.0137,2175.9604,5727.3833,1596.8401,4234.8174,
10504,604.2755703133129,5.1776276,,,,,,,,,,,0,0,9376.768,0,0,0,0,0,11930.787,13026.819,0,0,0,4262.405,0,3820.5664,0,3582.02,
10509,551.0310573308908,5.1742606,,,,,,,,,,,9873.028,13530.036,13589.659,16777.77,11383.116,13863.985,15015.724,17530.324,14714.039,17425.727,19162.635,0,14598.512,16493.123,15498.2295,15191.049,15278.036,17174.205,
10510,389.2539358271591,5.169269,,,,,,,,,,,0,0,0,18138.062,0,2133.0613,9373.012,3905.4414,2991.9207,0,11537.452,2410.466,3155.7031,5305.8433,5370.2134,5305.119,4590.0806,5941.784,
10531,485.2901609404181,5.1728373,,,,,,,,,,,0,0,0,2974.7954,0,0,0,0,1459.9635,17694.61,4522.0015,12150.874,15387.9795,6732.4146,7783.8394,7179.134,0,6518.3174,
10532,578.0321628658722,5.174417,,,,,,,,,,,2164.4102,5793.986,7701.7036,6428.228,2410.8015,4049.3801,4403.6777,8792.158,4644.8516,8386.52,12144.233,4394.7056,2291.7922,7863.1045,7127.433,9358.238,2803.8752,6979.8486,
10534,574.0376973936642,5.1818314,,,,,,,,,,,4490.4775,16283.556,21346.307,11370.089,17358.76,9344.617,10997.886,23195.56,10239.609,29352.309,38674.027,9958.581,7427.939,22627.2,19976.64,21206.652,19383.719,18368.98,
10535,576.0345890429118,5.182298,,,,,,,,,,,5021.236,12492.552,18933.012,7975.1797,16327.901,8643.102,9187.286,23010.033,8398.068,28409.805,31935.494,10435.81,7148.0063,19847.64,15981.92,18955.197,16800.242,19270.46,
10536,529.1652471144282,5.179051,,,,,,,,,,,1066.7393,6493.6514,6160.42,5250.8677,15771.226,6242.3096,7774.9116,8226.576,13017.008,48410.188,15035.083,47760.99,18075.57,8818.914,9492.087,10711.522,11309.726,8632.478,
10537,503.16621932840303,5.183471,,,,,,,,,,,0,4663.5005,3507.1133,2601.8074,5744.6455,2300.1023,3290.552,4148.7524,6711.8267,18848.084,7575.3667,9046.239,5803.103,4379.8496,4927.786,4487.4966,4495.2827,4700.626,
10539,793.4370851725249,5.180501,,,,,,,,,,,0,16811.525,8826.343,0,27325.734,0,0,2782.0024,0,0,1864.4841,0,2403.3467,4352.5044,5230.2246,5491.692,4459.667,5153.0635,
10544,895.4684939967261,5.19067,,,,,,,,,,,0,47013.44,26792.686,1139.7059,84040.414,0,0,0,0,0,0,0,1368.8403,10498.166,9448.483,10002.887,10292.445,10495.878,
10545,463.16497317582207,5.196204,,,,,,,,,,,2939.7627,4687.8984,4101.642,6094.07,3107.3792,4996.237,4658.7,4361.4004,4452.863,7475.2324,2698.6428,7687.3164,5686.7144,5709.38,7702.783,5819.781,0,5375.646,
10550,882.2817813133258,5.197502,,,,,,,,,,,0,0,0,0,0,0,0,0,0,52696.96,0,57641.438,59418.195,24387.043,27092.67,25140.064,24854.832,22212.174,
10561,380.9782566182452,5.2022257,,,,,,,,,,,16408.703,15960.272,15840.236,17074.502,15928.853,15419.572,16516.299,16743.223,16072.695,12143.349,19604.027,12213.746,16048.057,18295.672,17350.857,18499.871,16250.974,17429.287,
10570,565.0099675345028,5.215667,,,,,,,,,,,11022.419,11177.3125,14987.966,15772.966,13386.561,15543.598,15146.621,18658.51,13965.878,14563.756,19772.742,12727.753,14975.122,17142.873,16108.801,17846.111,17744.201,17458.082,
10572,487.3421255497841,5.2250504,,,,,,,,,,,0,10506.47,25663.695,26675.467,25479.994,0,20910.047,0,0,21516.408,30635.889,22713.629,19284.89,17834.154,18067.578,18442.594,15945.281,18065.783,
10573,384.97367078074296,5.219839,,,,,,,,,,,8746.91,10151.156,10604.732,8599.01,7703.2246,9587.853,9549.703,8943.759,10136.128,9778.75,11256.1875,8248.862,8094.2583,9111.658,10894.154,11211.522,9633.293,10037.003,
10575,497.29005429923495,5.2057223,,,,,,,,,,,0,0,0,17770.174,0,0,19517.785,1303.9856,0,2833.3389,25419.734,2575.5542,2705.0027,8006.6543,8445.612,7963.0063,8064.1147,6114.6724,
10581,495.2743886885144,5.21709,,,,,,,,,,,0,0,0,9342.638,0,0,9966.722,0,0,1652.6837,11648.214,0,2394.2803,3823.653,3889.3752,4614.9453,2598.2495,3496.7449,
10583,376.2080200648954,5.238706,,,,,,,,,,,0,0,2014.407,2863.5828,0,0,5059.71,1203.3308,3261.3022,23236.37,2198.6194,9101.839,10904.782,3978.5208,0,3618.9756,0,3849.56,
10590,469.2588651605811,5.227277,,,,,,,,,,,0,0,0,1461.2404,0,0,1313.015,0,0,14381.65,0,9265.95,11706.141,5400.7783,8308.403,4680.0796,9235.0,4570.023,
10594,459.2019000734804,5.2261515,,,,,,,,,,,5887.896,8485.276,5160.1606,2869.743,10401.45,0,3068.7947,3951.1125,2022.0386,7472.529,9886.006,3628.5938,6520.8364,5915.3574,5934.2876,5805.447,6500.057,5167.587,
10599,352.967478637434,5.2342095,,,,,,,,,,,7552.778,7680.007,8295.978,8417.029,8373.376,8700.121,8157.3003,8668.659,8962.8955,6602.8105,7987.148,7664.389,7178.9004,6339.5425,8225.35,10019.195,10583.243,6953.1133,
10600,320.9779473733364,5.2518215,,,,,,,,,,,15704.359,15200.893,13526.124,17156.865,12964.955,15583.205,17292.416,15918.819,16656.621,15271.351,16554.406,12957.823,12939.131,14982.234,15098.598,15336.649,12818.595,15786.539,
10602,435.2535638602145,5.2453094,,,,,,,,,,,0,0,0,0,0,0,0,0,1148.8895,25630.309,0,21874.021,27804.783,11754.032,10243.971,9108.316,9316.408,10120.282,
10606,449.0767582995396,5.2430396,,,,,,,,,,,3794.7925,3939.112,9377.432,11255.189,0,2993.2358,10408.267,4093.002,6577.6406,14909.845,8453.922,4427.924,4915.9746,10325.04,8982.491,11378.761,8490.813,12077.501,
10607,402.2073693494687,5.2453084,,,,,,,,,,,0,2999.7952,4671.813,9795.15,8696.898,5729.513,16177.52,5048.8164,18095.86,88006.8,9877.842,66503.53,38842.84,13273.203,13124.576,10689.005,13840.762,12574.889,
10610,332.24397591454135,5.249234,,,,,,,,,,,0,3379.9421,3661.0745,6373.4683,2897.5696,2757.4768,8197.239,4481.0835,4030.9116,20322.137,6705.288,3709.8252,6526.7305,9968.775,8953.366,8461.485,7849.2188,8149.167,
10611,447.0796148442842,5.2490425,,,,,,,,,,,4160.4707,3666.8057,8703.935,10146.92,5532.685,4142.077,13712.662,3932.6792,6013.313,14743.737,8531.404,3684.494,6604.7393,10659.7,9789.293,12552.692,11248.135,8763.119,
10613,545.347535983762,5.2434855,,,,,,,,,,,0,0,0,18142.357,0,0,14005.804,0,0,0,25897.21,0,0,6466.5425,7317.194,6829.2227,7020.3145,6579.406,
10619,763.4261511898736,5.258551,,,,,,,,,,,0,65582.0,35814.25,1591.3522,68221.42,0,0,1437.5336,0,1937.8562,0,0,1246.0963,14009.278,8234.0,9733.353,7641.711,14225.094,
10622,396.97317974716924,5.268456,,,,,,,,,,,0,5261.185,5428.3257,6960.245,0,7467.4688,7443.9985,0,7907.6597,5383.0347,6688.681,5162.8433,5482.341,7452.952,5495.2065,7066.8486,7708.0205,0,
10623,356.97882244434254,5.2485766,,,,,,,,,,,27519.17,26981.08,29596.984,28022.281,30947.01,29312.53,28563.172,27393.18,29733.977,21000.373,32808.93,23899.064,26520.086,32588.068,33124.004,28729.777,31065.314,30784.512,
10624,393.2486669628617,5.247321,,,,,,,,,,,2577.6272,3845.8062,4015.3865,9374.121,1740.7327,0,9205.477,4059.7642,2312.783,2838.9438,6425.9067,4160.941,5760.047,5004.3364,6181.1836,7083.1953,0,6058.376,
10625,285.2067281608488,5.2597218,,,,,,,,,,,1831.109,1541.944,3234.521,4694.4077,0,26734.477,4897.164,32923.074,15249.282,19457.057,6887.4385,14382.456,17921.867,16011.473,14805.567,16111.923,14318.245,14865.213,
10626,763.4261320830034,5.269658,,,,,,,,,,,0,30612.998,22098.795,0,117330.016,0,0,1437.5336,0,1937.8562,1799.1588,0,1246.0963,8992.641,17780.996,14006.652,12917.249,6845.613,
10633,481.295206037376,5.2824693,,,,,,,,,,,0,0,0,13277.97,0,0,23924.273,0,0,8539.67,21293.479,7754.5713,10300.391,9342.887,8226.729,9277.596,7012.143,7147.4434,
10639,551.2675670830739,5.285872,,,,,,,,,,,0,0,0,0,0,0,2024.2849,0,0,16797.873,0,7208.3657,7306.0806,2155.0085,2011.1433,1776.2319,2187.5027,2180.5447,
10640,469.2587177498339,5.2868,,,,,,,,,,,0,0,0,0,0,0,1313.015,0,0,25694.615,0,24609.805,33571.242,11310.538,5820.6187,9821.325,5243.2344,9905.798,
10641,448.98572551608254,5.2873087,,,,,,,,,,,11060.004,11799.071,14948.727,17581.617,13405.609,13670.388,17474.543,15562.158,16443.35,0,15643.311,16124.301,13674.877,13467.917,16298.453,15500.471,16232.264,13883.322,
10644,782.2656798681321,5.2978144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13153.204,0,17412.273,21360.762,6867.958,1275.6512,6089.0337,0,5751.12,
10646,405.2883741766128,5.2977076,,,,,,,,,,,13000.964,13269.592,29090.652,50591.29,21268.09,12051.899,18046.318,31829.057,31573.832,125209.055,14485.27,16362.648,10308.265,33264.66,32084.049,35414.285,30336.855,31022.139,
10647,415.31724576688316,5.2977085,,,,,,,,,,,35268.92,53045.586,99307.31,143017.45,70633.3,38809.777,50023.246,87691.445,98859.6,416325.66,46447.645,82844.766,42305.81,82719.84,79277.4,82803.17,90477.164,78134.05,
10648,360.99039641887634,5.2851934,,,,,,,,,,,24965.133,24123.264,24969.375,28370.902,27169.195,26929.035,26607.336,25611.498,26964.932,19367.25,27692.084,21214.465,21649.371,25164.094,28631.99,29167.479,28784.814,25856.111,
10649,407.2855133495216,5.2953897,,,,,,,,,,,4554.2817,5206.004,9605.511,17895.88,7432.261,4271.866,6268.5283,10727.594,9003.369,37442.754,5351.1045,7392.1094,4833.9395,11415.199,10759.949,9268.613,9840.644,9599.164,
10651,465.2638335328201,5.300513,,,,,,,,,,,0,0,0,0,0,0,2596.8176,0,0,6742.895,1406.7139,6785.7793,11771.64,4324.605,0,3547.9482,0,4858.0273,
10652,820.2415876634511,5.2986603,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12642.211,0,8222.936,14298.56,4918.113,1848.389,6293.9126,1918.485,5520.0103,
10655,345.18350430632313,5.300941,,,,,,,,,,,0,0,8134.1494,11210.75,0,1646.1072,26572.654,3330.9001,2432.7588,2127.7656,16101.825,1879.0393,1659.75,7227.9116,2167.9011,3750.2405,3060.1553,7933.913,
10657,263.16496048657814,5.300138,,,,,,,,,,,3122.6975,0,4106.571,3364.1719,3334.0525,7593.0605,0,17026.656,9557.631,2246.2021,3787.3767,2478.275,2288.966,6464.9697,5945.4272,6486.745,4467.031,5524.5107,
10659,415.3310335357779,5.2977085,,,,,,,,,,,3918.0537,5962.6455,11552.007,16275.174,8900.583,5085.557,5249.4634,9841.301,13305.687,20421.186,5394.899,10030.615,5496.735,10494.023,9818.998,9845.255,10875.397,10198.559,
10666,495.27448258733057,5.308415,,,,,,,,,,,0,0,0,8970.533,0,0,14723.716,0,0,0,11914.616,1391.014,0,4199.6743,4128.185,5329.0786,3349.5266,4700.576,
