row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PS-PS_neg_53.mzML Peak height,CG-C13_neg_52.mzML Peak height,MI-B14_neg_49.mzML Peak height,CG-C22_neg_50.mzML Peak height,MI-B24_neg_47.mzML Peak height,QC_neg_45.mzML Peak height,MI-ML_neg_48.mzML Peak height,QC_neg_56.mzML Peak height,QC_neg_51.mzML Peak height,PB_neg_42.mzML Peak height,CG-CG_neg_55.mzML Peak height,ASP-ASP_neg_54.mzML Peak height,QC_neg_46.mzML Peak height,
7201,397.2265908109002,6.8463,,,,,,,,,,,56072.76,213734.31,139823.53,364412.2,78213.74,138997.98,71925.32,135166.86,142940.19,56475.312,90335.01,72285.04,141005.84,
7202,465.2137356360236,6.8464513,,,,,,,,,,,2045.6982,7547.9336,4757.5703,11934.951,3057.6692,4575.41,3052.7903,5091.265,5619.9062,0,4607.5513,2865.3364,4838.2295,
7203,387.15631372362503,6.8520613,,,,,,,,,,,9942.604,10352.005,8718.792,8617.102,10300.753,15836.315,10042.986,17967.63,16331.335,9135.69,10688.992,9155.773,15951.512,
7204,327.1850447870019,6.8719873,,,,,,,,,,,0,19181.053,22914.645,17531.668,0,20348.078,16247.342,20831.834,22201.709,9481.053,36597.77,0,0,
7205,114.93383033416565,6.8603845,,,,,,,,,,,15003.686,14911.642,16368.948,16665.732,15861.321,14976.333,14985.86,16142.624,14302.469,16851.285,14093.157,16284.349,14351.965,
7206,425.1094164254825,6.877363,,,,,,,,,,,4935.2812,5367.2188,0,6278.9453,4487.4746,5901.519,5269.536,6356.838,6280.245,3979.3225,10211.007,6374.335,5530.4023,
7207,325.18467777609897,6.8763885,,,,,,,,,,,219508.62,302310.0,291749.1,275225.66,175480.58,308146.88,263899.25,304854.3,298175.0,186445.81,631270.0,321213.7,305741.72,
7208,479.33736639179955,6.876224,,,,,,,,,,,1577.1637,48969.51,28780.684,38944.785,10710.221,18164.68,0,16459.643,18357.93,0,1364.2267,2109.9893,15907.488,
7209,327.18495253449385,6.87895,,,,,,,,,,,14759.914,19168.488,22914.645,17531.668,10937.714,20348.078,16247.342,20831.834,22201.709,12440.226,36597.77,20574.525,21360.926,
7210,393.1716581883387,6.8751864,,,,,,,,,,,7330.789,9110.083,8166.492,8425.104,5940.7764,0,7167.081,8763.016,8108.773,0,14342.398,9563.278,10020.846,
7212,118.92830434979051,6.895643,,,,,,,,,,,10853.05,10774.721,9618.414,10190.045,10681.374,10167.32,12578.739,0,10069.405,10763.046,10397.146,11886.761,11317.896,
7213,393.10402069451095,6.913521,,,,,,,,,,,6717.3853,10632.591,11458.873,13374.225,5518.845,7826.739,5646.0503,8201.53,6810.4463,5445.908,6616.281,6831.5586,7318.3213,
7214,351.1378607442275,6.912881,,,,,,,,,,,3780.092,7838.0,7515.6313,10224.526,4038.097,6736.335,5354.3276,6588.265,8453.552,4427.891,4441.0205,3949.2998,6958.9077,
7215,293.17954781533507,6.911598,,,,,,,,,,,375679.0,823309.25,950527.3,1250064.5,423244.97,654568.8,415874.78,617800.44,669511.0,377552.34,469516.88,378576.38,654599.06,
7216,361.1666297211845,6.9154387,,,,,,,,,,,8370.901,15556.386,18383.87,22034.828,8420.449,13200.994,8225.472,11500.864,12660.935,9021.908,10518.882,7855.6733,13977.94,
7217,295.17877876414957,6.9141607,,,,,,,,,,,22228.361,43847.13,50796.72,62350.18,22323.842,35001.17,21044.69,33699.004,32780.39,20868.81,25471.383,21673.484,36062.707,
7218,433.09630596659645,6.9141583,,,,,,,,,,,4334.916,7529.9604,7633.1577,10937.8545,3880.172,6008.241,4418.155,5465.2505,6425.7793,4672.9814,3945.3584,3800.8516,7094.5,
7219,102.93326026837742,6.924872,,,,,,,,,,,14493.518,14029.857,15237.498,13901.238,13750.391,15182.014,15397.217,15430.728,17551.352,16757.613,0,15611.264,15765.97,
7220,327.18474138164135,6.9119267,,,,,,,,,,,9964.056,15429.669,13978.409,12864.805,9287.89,17346.041,13031.477,12677.681,0,11091.395,27017.81,0,17442.297,
7221,567.2992988316249,6.9287577,,,,,,,,,,,0,1582.4623,101519.99,1079.0634,29660.588,40299.0,185053.58,40425.746,38962.312,0,0,0,40538.098,
7222,569.3024244709999,6.9278097,,,,,,,,,,,0,0,10551.789,0,3644.837,5225.4824,20040.654,4290.3633,4739.042,0,0,0,4965.4165,
7223,369.2436374476871,6.933173,,,,,,,,,,,0,155750.89,239789.42,84115.78,22518.744,89632.625,0,83671.55,84871.69,0,0,0,85779.82,
7224,421.22648741402196,6.940405,,,,,,,,,,,26060.078,31876.117,31879.271,49491.89,27854.193,40952.43,49990.418,38760.773,39288.883,25300.637,56496.414,46587.13,40141.938,
7225,471.34919059165577,6.938328,,,,,,,,,,,0,0,0,0,1951.7384,3343.6255,14306.118,3506.6455,4494.3354,0,0,0,3272.1917,
7226,323.189624326974,6.947446,,,,,,,,,,,15094.4,17336.129,17421.47,20241.922,19766.93,22924.186,18778.094,12636.41,18480.066,25280.012,13123.002,14166.621,21109.83,
7227,118.92843778789734,6.9500055,,,,,,,,,,,10278.533,9914.284,12277.451,12209.503,12271.803,12111.609,10656.105,11944.985,10792.317,11920.319,10256.449,11562.808,11306.886,
7228,114.93383385455581,6.962176,,,,,,,,,,,16546.068,14929.694,16448.09,14271.514,17837.633,15657.078,16323.291,15502.52,0,15131.1455,14726.414,15185.78,16054.942,
7229,271.22775169405276,6.959607,,,,,,,,,,,7956.775,14744.446,12675.706,15098.606,7357.352,12632.442,9912.221,10420.987,11735.583,8533.931,8712.951,9450.363,11645.559,
7230,327.1847984620894,6.958329,,,,,,,,,,,8790.091,12454.406,10297.814,11079.694,6730.488,13557.444,10060.787,11616.132,11585.154,6981.9707,18281.6,12265.585,12366.61,
7231,325.18462994763917,6.9403834,,,,,,,,,,,130896.86,207204.84,171606.14,154881.28,109355.89,194591.34,159674.67,172829.23,182112.83,124456.12,299131.72,0,183902.34,
7232,326.1876094013975,6.96217,,,,,,,,,,,27182.64,43968.01,37033.555,32078.213,25255.291,38599.758,29711.377,38380.133,38716.18,25474.26,62401.254,40059.863,40008.113,
7233,443.2542965900559,6.9711337,,,,,,,,,,,2661.7483,11136.145,6160.2217,15332.9795,3976.94,6113.6855,3369.3708,5688.117,6488.2007,2652.63,3544.384,3379.2986,5464.646,
7234,117.92850007469013,6.9800925,,,,,,,,,,,33846.48,36421.754,33629.086,34415.566,35558.12,35166.64,35921.383,35173.17,36084.484,36774.24,33668.754,36612.914,33212.582,
7235,441.25271518512034,6.971133,,,,,,,,,,,26599.71,131148.78,72295.555,193801.67,41622.477,74570.42,33667.72,74827.04,75943.93,29215.236,43208.473,36653.246,71190.29,
7236,216.85354498727176,6.980093,,,,,,,,,,,9603.981,10966.971,9794.845,10279.729,9757.485,9664.424,10639.255,10393.0,10826.601,11978.612,9995.042,9871.25,9999.925,
7237,465.32075358479096,6.9747834,,,,,,,,,,,0,17994.365,14462.197,15657.442,4164.48,8382.252,0,7259.2217,9222.003,0,0,0,7457.8535,
7238,114.93385966447909,6.985856,,,,,,,,,,,16546.068,14929.694,16448.09,16353.544,17837.633,13837.524,16323.291,17035.266,15749.129,15733.894,14989.911,16877.166,16054.942,
7239,327.18501760825654,6.974973,,,,,,,,,,,8790.091,12454.406,10297.814,11079.694,7337.0063,11742.03,10060.787,11616.132,11428.532,7020.7207,16849.787,10521.573,11854.142,
7240,467.31828852643855,6.987933,,,,,,,,,,,0,0,0,0,0,0,10957.76,0,0,0,0,0,2012.643,
7241,118.92838859758474,7.0037785,,,,,,,,,,,11017.527,10864.596,11173.137,11118.93,11712.017,11007.522,12855.06,10628.054,11366.764,10516.395,11514.708,12173.331,11411.644,
7242,326.18772447977324,6.985538,,,,,,,,,,,27182.64,0,35286.344,32078.213,16524.922,37128.137,29711.377,33063.426,38716.18,23498.676,0,34045.62,37759.086,
7243,117.92850381287113,7.0069785,,,,,,,,,,,35050.56,33970.043,36581.176,34344.316,33138.71,35166.64,35921.383,36345.34,34433.1,37066.63,36760.566,36612.914,36298.793,
7244,216.8534777883731,7.0204244,,,,,,,,,,,10422.197,10429.155,11215.559,10337.457,9943.815,12170.437,11763.623,10978.467,10608.519,11978.612,9331.04,11327.866,10171.363,
7246,102.93324271519836,7.0588336,,,,,,,,,,,16945.924,16761.02,16040.23,15641.433,16528.775,15499.699,15656.81,16317.657,15553.016,16346.06,16670.695,17401.652,14632.226,
7247,216.85344010516138,7.0549927,,,,,,,,,,,10689.598,10812.067,11215.559,11613.896,9987.175,10680.367,11763.623,10881.682,11525.073,11195.267,10090.952,10729.431,11427.486,
7248,355.22819305810583,7.0580063,,,,,,,,,,,0,47452.176,36943.723,38459.016,2783.428,16048.901,0,16632.922,14650.904,0,0,0,16491.584,
7249,117.9284826226772,7.05627,,,,,,,,,,,34771.42,36640.383,36581.176,34849.39,33415.21,37614.227,35680.39,36345.34,36393.273,34746.184,36727.266,36773.934,36097.527,
7250,114.93391406023059,7.0607524,,,,,,,,,,,16833.791,15694.108,17021.752,14111.957,16716.723,16232.34,14535.728,16319.507,14937.6455,16665.455,15822.465,16750.736,16040.166,
7251,485.2789518511994,7.063317,,,,,,,,,,,13882.413,82163.54,38428.773,104104.484,23147.803,39531.258,15995.178,43506.656,40403.855,16180.995,24893.164,17870.836,38480.9,
7252,486.2805835094535,7.0690765,,,,,,,,,,,4454.0713,25193.34,14435.947,30394.887,6510.498,13397.35,4088.2322,11510.045,13323.733,3837.739,7335.51,4619.335,12058.516,
7253,377.2727069249819,7.079318,,,,,,,,,,,9905.089,10506.851,9923.742,10209.933,10074.439,10907.062,10270.758,10570.183,10738.964,10200.462,11434.902,11260.322,10578.484,
7254,486.2758323319914,7.0805097,,,,,,,,,,,0,35413.375,16115.639,23672.842,0,13397.35,0,9640.097,12452.007,0,0,0,12058.516,
7255,216.85343408609987,7.090841,,,,,,,,,,,10539.083,10812.067,10275.005,10963.056,10410.464,12033.415,10158.736,10881.682,11525.073,11091.471,10929.07,10671.731,10695.332,
7256,114.93388604443975,7.0966024,,,,,,,,,,,16833.791,14642.482,15785.85,15451.003,14782.966,16232.34,14567.832,16066.6875,15664.775,16505.674,15228.501,17635.627,16040.166,
7257,118.92829420815866,7.0918007,,,,,,,,,,,0,11878.177,11580.942,11731.259,11660.931,10585.319,12601.595,12069.0205,11318.5,11242.012,10277.505,10808.204,10496.185,
7258,102.93328077243581,7.0953236,,,,,,,,,,,16014.204,16761.02,16103.886,16893.145,14913.745,15502.711,17010.625,18152.924,15768.136,18779.686,16234.687,15422.28,15376.066,
7259,327.18509704501076,7.1088905,,,,,,,,,,,7237.443,12017.957,10327.285,0,5932.0605,9689.516,8294.332,11031.312,9265.253,6941.202,13610.471,8313.02,9355.561,
7260,293.17898175783733,7.0895605,,,,,,,,,,,25676.34,27600.66,26221.676,28675.314,25844.63,27109.445,27579.48,26306.578,27604.02,27962.717,25722.373,26708.756,28318.91,
7261,325.1845230056115,7.1113257,,,,,,,,,,,100795.35,186819.73,161831.2,123772.39,84490.21,141677.6,113122.64,146934.4,143607.61,94159.51,209095.89,140481.88,140322.48,
7262,327.18513192832324,7.1100464,,,,,,,,,,,7237.443,10689.066,10327.285,7416.129,5932.0605,9689.516,8294.332,11031.312,9265.253,6941.202,13610.471,8313.02,9355.561,
7263,117.92845713315062,7.131172,,,,,,,,,,,34177.086,33972.836,36844.016,32542.373,34734.652,35402.688,35548.934,35279.176,34998.258,37935.28,36055.56,34424.086,34961.31,
7264,216.85347827086147,7.136932,,,,,,,,,,,11456.875,10583.225,10206.348,10364.6,11604.003,10680.807,11348.766,11805.166,11715.526,11291.964,11868.268,11320.178,10695.332,
7265,377.2728399193366,7.1401324,,,,,,,,,,,11532.46,11196.273,10372.8,11304.794,11348.186,11125.578,10513.057,11021.532,10905.797,10990.49,10177.526,11416.765,11520.084,
7266,118.92843373792313,7.1317677,,,,,,,,,,,11387.489,10211.186,11580.942,11820.688,11660.931,11402.491,11376.439,10310.377,10773.281,10177.753,10766.402,10871.769,0,
7267,529.3049909744398,7.1356487,,,,,,,,,,,8081.3267,50036.34,19651.932,59951.168,11658.739,23235.229,8586.829,22792.768,25425.504,7949.2266,12919.757,10460.337,21414.297,
7268,102.93312768267045,7.135258,,,,,,,,,,,14396.822,15791.402,16634.664,17918.947,15699.457,17779.238,15759.954,16800.11,16920.314,15099.517,16868.055,0,15376.066,
7269,101.93368639608782,7.1510167,,,,,,,,,,,48886.742,51865.816,53204.51,50877.75,52404.395,50719.88,49961.67,51000.01,49906.87,55189.445,50411.418,51976.88,50068.95,
7270,326.1876340438325,7.137097,,,,,,,,,,,17786.246,0,0,17512.504,15424.179,0,18598.723,0,0,17542.375,0,14765.571,0,
7271,216.8534351317361,7.1548567,,,,,,,,,,,11456.875,11378.181,10206.348,11497.878,11604.003,12031.127,11348.766,11805.166,11715.526,11291.964,11768.929,11008.67,12111.725,
7272,293.1789311066977,7.1536255,,,,,,,,,,,20466.682,22783.371,23781.861,25974.94,23023.168,22855.166,22230.857,0,21621.465,22013.11,21676.492,22338.824,24817.373,
7274,118.92822596220675,7.1677914,,,,,,,,,,,11387.489,9714.915,12814.688,0,11789.885,11516.4795,14094.498,10862.44,10744.773,11599.309,0,10818.536,11563.569,
7275,117.92847558481895,7.1766205,,,,,,,,,,,35411.727,36358.883,33747.926,35154.145,34734.652,34838.004,34461.04,35888.637,34835.84,37195.332,34181.902,35118.11,36592.54,
7276,293.17892269164736,7.16574,,,,,,,,,,,20466.682,21492.041,23781.861,25974.94,20783.322,22855.166,22230.857,19680.797,21020.79,21650.89,21676.492,19183.12,24817.373,
7277,145.92389579278986,7.179183,,,,,,,,,,,17304.06,18116.236,18376.773,18248.348,18735.885,20415.555,18538.135,18308.402,20047.727,18782.977,17209.645,19368.748,21991.746,
7278,377.2728139068464,7.1811047,,,,,,,,,,,11579.777,10992.944,10911.022,10626.193,11812.437,10510.224,10900.938,11638.616,10364.686,10536.505,11218.167,11416.765,10259.169,
7279,573.3311668324814,7.1913486,,,,,,,,,,,4620.2656,31584.393,13906.208,39460.66,7168.346,12784.2705,5778.047,14135.252,13559.524,4986.3486,7341.8228,5604.738,14104.26,
7280,117.92848545978919,7.1913447,,,,,,,,,,,35411.727,36358.883,33747.926,35154.145,33270.73,34838.004,34461.04,33747.78,37877.26,37195.332,32113.387,35118.11,36592.54,
7281,132.92305468557848,7.1941915,,,,,,,,,,,52477.52,54296.51,52380.797,0,51934.7,50699.027,52914.42,53430.414,55806.75,53418.09,52952.684,51745.234,56281.164,
7282,118.9282487858021,7.2014613,,,,,,,,,,,11602.921,9900.006,10253.678,11397.8,11021.78,11516.4795,11916.977,0,10595.224,11599.309,0,11468.576,10754.59,
7283,216.85347960575365,7.191987,,,,,,,,,,,10937.173,10469.314,10798.251,10786.718,11020.2295,12031.127,11229.523,11480.056,11385.744,12082.431,11747.785,10373.214,12111.725,
7284,377.27277942968766,7.200048,,,,,,,,,,,11579.777,12002.871,10911.022,10488.247,11234.35,11068.104,10900.938,11638.616,0,10862.107,11218.167,12630.393,10259.169,
7286,114.93386024486895,7.213114,,,,,,,,,,,15127.333,15120.364,13978.914,15050.417,15354.188,17525.31,16544.34,15529.96,16407.111,15672.316,15331.895,15287.086,15658.546,
7287,665.3361228609771,7.210759,,,,,,,,,,,0,0,24583.062,0,3727.645,8823.401,27010.625,6932.401,7175.295,0,0,0,7371.6895,
7288,101.93368394607143,7.204791,,,,,,,,,,,50016.133,50622.605,51017.01,49636.043,49764.008,48796.453,50870.668,49078.76,51533.875,53673.805,51275.156,50853.72,48846.816,
7289,102.93323069332793,7.2163134,,,,,,,,,,,16296.782,14900.296,15415.562,16045.563,16164.145,15078.064,16309.79,16153.465,18825.012,17796.791,15270.228,17297.365,16240.495,
7290,455.35264942897913,7.2194457,,,,,,,,,,,0,2818.4856,7018.2427,4262.3647,0,3723.9097,0,3493.2493,4081.249,0,14387.082,0,3336.36,
7292,617.3574276952214,7.236156,,,,,,,,,,,2792.3188,21036.53,7887.0664,19907.123,4618.8223,9192.889,3294.4404,8166.766,9967.689,3600.0708,4432.6606,3953.3308,8981.781,
7293,377.2727439090987,7.234237,,,,,,,,,,,11479.752,12002.871,10676.482,11561.765,13379.882,11068.104,11573.806,12467.132,11555.913,11170.077,12135.004,12630.393,10851.749,
7294,216.8535490131492,7.231036,,,,,,,,,,,12304.38,11028.792,10638.566,11096.087,10531.181,11626.79,11039.621,10620.887,10783.08,12285.952,11065.348,11144.8545,12313.226,
7295,118.92838502470147,7.233618,,,,,,,,,,,11602.921,10868.094,10936.022,12091.025,0,13037.535,10119.259,11779.557,11284.431,11198.166,11030.076,11468.576,12334.224,
7296,339.1999772488173,7.2560024,,,,,,,,,,,21136.752,25816.621,24746.283,21621.25,18873.627,23847.504,20460.29,26473.543,27074.0,19023.854,35391.11,27200.787,23280.096,
7297,145.9238731512636,7.241279,,,,,,,,,,,18939.994,18803.5,18609.322,18369.68,18417.473,18606.857,19862.688,18493.787,18845.7,20130.31,17492.693,18377.525,19306.385,
7298,114.93379316022518,7.2432,,,,,,,,,,,15127.333,15120.364,14514.576,14130.713,17102.473,15611.9795,14138.475,17826.5,16407.111,14035.123,15245.91,14052.781,15806.78,
7299,339.20005364460224,7.263043,,,,,,,,,,,21136.752,25816.621,24746.283,23664.5,18873.627,24222.559,20569.387,26473.543,27074.0,19023.854,35391.11,27200.787,24320.838,
7300,377.27279840638727,7.249601,,,,,,,,,,,11479.752,11575.777,10676.482,11561.765,13379.882,11394.651,12870.065,12467.132,11691.964,11707.235,12135.004,10940.767,10851.749,
7301,101.93364223539763,7.258566,,,,,,,,,,,51035.582,49378.562,48002.562,50704.53,51340.188,50722.32,52216.53,51744.266,52971.473,55154.344,50183.67,49789.168,50334.54,
7302,102.93322355820712,7.2592044,,,,,,,,,,,16296.782,15022.934,15845.116,16051.807,16164.145,16636.99,17542.43,15457.815,15719.995,17782.338,15574.337,17040.291,15664.015,
7303,216.8534872984066,7.2643247,,,,,,,,,,,12304.38,11028.792,10628.904,11535.102,10539.921,11284.325,10566.697,10265.352,10902.098,10891.612,12613.728,10912.095,12313.226,
7304,132.9230517007995,7.2611227,,,,,,,,,,,52906.3,53085.92,51734.75,51226.035,51599.242,56139.375,51694.723,54014.492,53111.508,52066.332,55233.99,50258.01,51951.336,
7306,661.3831253263269,7.269444,,,,,,,,,,,2426.6409,14822.161,6213.17,14258.694,3257.6409,6946.217,2030.5236,6212.5073,5745.303,2333.9736,2106.6003,2282.314,5753.522,
7307,367.2186246509939,7.2713413,,,,,,,,,,,5822.9814,9013.164,8197.979,12735.468,8396.372,9397.337,7735.1265,0,7752.8706,11357.333,6960.7095,0,11661.258,
7308,377.2726883322827,7.276487,,,,,,,,,,,10082.199,10762.041,10179.102,10345.891,11277.992,11452.328,12870.065,11235.936,11691.964,11707.235,11920.793,10940.767,10418.818,
7309,705.4096172939404,7.294406,,,,,,,,,,,0,10727.523,3208.081,9314.308,2163.3508,4499.674,1662.4371,5013.535,4161.772,1411.3048,0,1495.0446,4528.025,
7310,118.92832475613282,7.287372,,,,,,,,,,,11968.129,10994.837,10986.973,11109.473,11537.312,10676.39,11027.321,11710.292,11600.677,10668.808,11477.413,10907.1045,12334.224,
7311,216.8534353860352,7.2892914,,,,,,,,,,,11211.298,10455.156,11573.58,11535.102,10539.921,11049.874,10566.697,10424.055,10956.684,10883.098,12613.728,10912.095,10271.313,
7312,1035.0077772969328,7.3155384,,,,,,,,,,,10218.426,6397.1064,8767.581,7717.8066,8038.4272,9431.055,11534.906,10997.109,8434.796,9630.184,12755.3545,11200.675,10044.087,
7313,114.93383213804981,7.304654,,,,,,,,,,,13940.982,14493.474,16465.367,15732.694,17612.166,13823.508,14955.908,15374.664,14641.409,15146.321,15170.655,16053.096,15921.967,
7314,286.9948736461694,7.3252788,,,,,,,,,,,9904.656,11509.514,11053.841,12000.101,9697.756,10138.385,10942.612,10916.8125,9652.596,9882.605,8880.664,0,11074.359,
7315,117.92845303286377,7.311056,,,,,,,,,,,31309.092,36598.016,35766.62,35138.605,33840.797,34371.45,34113.62,35049.34,34849.977,33072.81,33581.24,33536.21,33072.355,
7316,136.8918318390167,7.3174562,,,,,,,,,,,87174.3,124854.08,122913.57,115798.37,95250.78,101110.56,78276.15,103237.98,98613.41,83600.03,85234.74,83004.086,96098.33,
7317,135.89452640738867,7.318099,,,,,,,,,,,25644.834,35821.92,41257.188,37045.71,29674.834,33453.88,25166.664,30316.307,29804.3,24956.824,26974.01,27835.287,32953.363,
7318,134.8947051572892,7.3187366,,,,,,,,,,,240672.62,383454.9,322113.72,332145.53,247841.55,269792.8,228873.27,287557.1,277278.12,233020.42,240468.03,252465.0,279308.28,
7319,137.8918124222362,7.318098,,,,,,,,,,,8899.237,15464.285,11519.587,11072.451,9275.761,9795.819,9083.073,10303.99,10546.753,9597.083,8608.319,8657.827,11818.16,
7320,968.0066001987949,7.320018,,,,,,,,,,,14993.338,18559.715,14083.042,14156.783,15545.405,14851.318,13935.383,14247.013,14292.017,14881.128,13614.371,13657.411,13917.983,
7321,253.79347196764957,7.3200216,,,,,,,,,,,8681.114,13319.697,9044.938,13544.485,8518.96,10578.942,8716.275,9899.045,11197.804,7269.062,10605.235,9303.127,10527.926,
7322,377.2725726562829,7.328111,,,,,,,,,,,11072.189,0,9386.13,9011.688,11345.066,11452.328,11188.899,10627.959,10453.001,10245.821,11920.793,10516.583,9441.833,
7323,1035.0073527865,7.323054,,,,,,,,,,,10218.426,0,8767.581,0,0,9431.055,11534.906,10997.109,8434.796,9706.189,12755.3545,11489.888,10044.087,
7324,966.0007294527337,7.3238606,,,,,,,,,,,321243.62,373078.2,352908.0,375881.7,341218.12,346266.8,327666.97,329148.75,353248.5,313337.7,322413.2,315503.16,339583.78,
7325,291.0032065794647,7.327703,,,,,,,,,,,11074.611,13488.789,14100.505,12882.285,10428.778,11849.894,11308.698,0,13932.515,12104.595,10935.703,11494.359,12247.588,
7326,253.7935254246318,7.3219423,,,,,,,,,,,8681.114,13319.697,9044.938,12032.55,8518.96,10578.942,8716.275,9899.045,11197.804,7269.062,10605.235,9303.127,10527.926,
7327,336.9999057321963,7.3315334,,,,,,,,,,,8200.041,12727.115,0,11739.495,0,10227.715,8495.399,9257.427,10142.868,0,0,0,10792.781,
7328,339.23337411737714,7.333679,,,,,,,,,,,0,4879576.5,5114313.5,3745457.2,234681.12,2100688.0,0,2044243.1,2010810.2,0,0,0,2066767.4,
7329,163.11285363168832,7.3347187,,,,,,,,,,,0,71462.88,74081.32,58180.047,4125.2144,31210.072,0,32708.592,32009.01,0,0,0,31178.258,
7330,118.9281745403381,7.336027,,,,,,,,,,,9907.23,11979.063,12591.116,9565.313,10873.811,11580.501,10281.409,11710.292,11725.582,12111.04,10872.445,10907.1045,12575.998,
7332,583.0084559060738,7.337944,,,,,,,,,,,6790.8447,10373.346,8913.422,8679.925,8205.701,9120.365,8136.0127,7773.7656,7959.943,8150.998,6926.2583,6201.668,8650.8545,
7333,216.85343206728254,7.3385844,,,,,,,,,,,11397.903,10276.087,10117.32,10429.254,10293.544,9992.278,10291.822,10743.766,12396.074,10324.509,10032.883,10877.604,10476.817,
7334,194.98969265583233,7.3584337,,,,,,,,,,,13783.711,15267.893,12514.008,12762.108,12632.602,13810.731,12634.391,13662.08,13880.209,14531.429,14043.238,13610.792,13419.345,
7335,369.3007566550925,7.3833995,,,,,,,,,,,3770.8054,9718.183,4727.94,11422.387,3506.6848,7589.794,2440.226,8187.381,8039.9067,3132.5923,8069.8965,6966.3984,7460.5464,
7336,377.27272381298707,7.387241,,,,,,,,,,,11798.6,12205.571,11680.522,11687.9,11869.427,10899.28,10648.869,10627.959,11430.566,10740.781,11318.032,12390.182,11114.074,
7337,1035.0045065507072,7.3934636,,,,,,,,,,,11228.135,0,8287.502,7350.458,0,7902.2217,12280.0,10752.788,8994.313,9291.113,12726.914,10089.775,9212.473,
7338,216.85341794582888,7.4013224,,,,,,,,,,,9722.408,9507.159,9327.784,9518.645,10079.667,10325.383,11106.001,9029.034,10821.165,10202.325,10474.226,10457.085,9712.701,
